                                                                                                                                                                                                                                                                



                        1                         2                         3                         4                         5                         6
                 Re(freq)                  Im(freq)                         l                       n_g                       n_p                      n_pg
  0.4495862400735221E+005   0.0000000000000000E+000                         2                         0                      3371                      3371
  0.4518517988835146E+005   0.0000000000000000E+000                         2                         0                      3388                      3388
  0.4538552007721799E+005   0.0000000000000000E+000                         2                         0                      3403                      3403
  0.4555843370966613E+005   0.0000000000000000E+000                         2                         0                      3416                      3416
  0.4578556898669134E+005   0.0000000000000000E+000                         2                         0                      3433                      3433
  0.4595872875618643E+005   0.0000000000000000E+000                         2                         0                      3446                      3446
  0.4615865588039570E+005   0.0000000000000000E+000                         2                         0                      3461                      3461
  0.4635904294164055E+005   0.0000000000000000E+000                         2                         0                      3476                      3476
  0.4655861783508387E+005   0.0000000000000000E+000                         2                         0                      3491                      3491
  0.4675907427499394E+005   0.0000000000000000E+000                         2                         0                      3506                      3506
  0.4698548200635913E+005   0.0000000000000000E+000                         2                         0                      3523                      3523
  0.4718566323343275E+005   0.0000000000000000E+000                         2                         0                      3538                      3538
  0.4738585579865745E+005   0.0000000000000000E+000                         2                         0                      3553                      3553
  0.4758554361164757E+005   0.0000000000000000E+000                         2                         0                      3568                      3568
  0.4778604151766579E+005   0.0000000000000000E+000                         2                         0                      3583                      3583
  0.4798568974870346E+005   0.0000000000000000E+000                         2                         0                      3598                      3598
  0.4818595054512308E+005   0.0000000000000000E+000                         2                         0                      3613                      3613
  0.4838606431157976E+005   0.0000000000000000E+000                         2                         0                      3628                      3628
  0.4855911300717643E+005   0.0000000000000000E+000                         2                         0                      3641                      3641
  0.4875960830931280E+005   0.0000000000000000E+000                         2                         0                      3656                      3656
  0.4898592184406998E+005   0.0000000000000000E+000                         2                         0                      3673                      3673
  0.4915950040768766E+005   0.0000000000000000E+000                         2                         0                      3686                      3686
  0.4938628070469405E+005   0.0000000000000000E+000                         2                         0                      3703                      3703
  0.4961284390285607E+005   0.0000000000000000E+000                         2                         0                      3720                      3720
  0.4978655842855990E+005   0.0000000000000000E+000                         2                         0                      3733                      3733
  0.2887173923161754E+002   0.0000000000000000E+000                         3                      1016                         1                     -1015
  0.1050986660763023E+003   0.0000000000000000E+000                         3                       277                         5                      -272
  0.2719758296948947E+003   0.0000000000000000E+000                         3                       105                        18                       -87
  0.3714046572492787E+003   0.0000000000000000E+000                         3                        76                        26                       -50
  0.5050590909142694E+003   0.0000000000000000E+000                         3                        55                        36                       -19
  0.5116639023766998E+003   0.0000000000000000E+000                         3                        55                        37                       -18
  0.6094962335057055E+003   0.0000000000000000E+000                         3                        45                        44                        -1
  0.6707220346603756E+003   0.0000000000000000E+000                         3                        41                        49                         8
  0.7381832233490280E+003   0.0000000000000000E+000                         3                        37                        54                        17
  0.8438088904054700E+003   0.0000000000000000E+000                         3                        32                        62                        30
  0.1056153643065659E+004   0.0000000000000000E+000                         3                        25                        78                        53
  0.1123349867704481E+004   0.0000000000000000E+000                         3                        23                        83                        60
  0.1176709518782481E+004   0.0000000000000000E+000                         3                        22                        87                        65
  0.1256291760567817E+004   0.0000000000000000E+000                         3                        21                        93                        72
  0.1323735857301824E+004   0.0000000000000000E+000                         3                        19                        98                        79
  0.1363582039733197E+004   0.0000000000000000E+000                         3                        19                       101                        82
  0.1509439505155636E+004   0.0000000000000000E+000                         3                        17                       112                        95
  0.1589150491861320E+004   0.0000000000000000E+000                         3                        16                       118                       102
  0.1829613611844065E+004   0.0000000000000000E+000                         3                        13                       136                       123
  0.1896308835090891E+004   0.0000000000000000E+000                         3                        13                       141                       128
  0.1949730022519976E+004   0.0000000000000000E+000                         3                        12                       145                       133
  0.2207965668294347E+004   0.0000000000000000E+000                         3                        10                       164                       154
  0.2269344710444747E+004   0.0000000000000000E+000                         3                        10                       169                       159
  0.2403197930382436E+004   0.0000000000000000E+000                         3                         9                       179                       170
  0.2469200479673176E+004   0.0000000000000000E+000                         3                         9                       184                       175
  0.2607256508538856E+004   0.0000000000000000E+000                         3                         8                       194                       186
  0.2668936803796266E+004   0.0000000000000000E+000                         3                         8                       199                       191
  0.2856445036208341E+004   0.0000000000000000E+000                         3                         7                       213                       206
  0.2896239785085959E+004   0.0000000000000000E+000                         3                         7                       216                       209
  0.3068729042767676E+004   0.0000000000000000E+000                         3                         7                       229                       222
  0.3134891965985611E+004   0.0000000000000000E+000                         3                         7                       234                       227
  0.3296070399926879E+004   0.0000000000000000E+000                         3                         6                       246                       240
  0.3469076782919529E+004   0.0000000000000000E+000                         3                         6                       259                       253
  0.3560609481743380E+004   0.0000000000000000E+000                         3                         6                       266                       260
  0.3695696114349291E+004   0.0000000000000000E+000                         3                         5                       276                       271
  0.3896065328287468E+004   0.0000000000000000E+000                         3                         5                       291                       286
  0.4095360766169968E+004   0.0000000000000000E+000                         3                         5                       306                       301
  0.4108695198847575E+004   0.0000000000000000E+000                         3                         5                       307                       302
  0.4269335469208791E+004   0.0000000000000000E+000                         3                         4                       319                       315
  0.4522229655809951E+004   0.0000000000000000E+000                         3                         4                       338                       334
  0.4722523247991508E+004   0.0000000000000000E+000                         3                         4                       353                       349
  0.4948836554061888E+004   0.0000000000000000E+000                         3                         4                       370                       366
  0.4961789421028221E+004   0.0000000000000000E+000                         3                         4                       371                       367
  0.5149035888734484E+004   0.0000000000000000E+000                         3                         3                       385                       382
  0.5349576881336359E+004   0.0000000000000000E+000                         3                         3                       400                       397
  0.5522273606266808E+004   0.0000000000000000E+000                         3                         3                       413                       410
  0.5722649044772235E+004   0.0000000000000000E+000                         3                         3                       428                       425
  0.5922600759598523E+004   0.0000000000000000E+000                         3                         3                       443                       440
  0.6148583893813300E+004   0.0000000000000000E+000                         3                         3                       460                       457
  0.6187683211944624E+004   0.0000000000000000E+000                         3                         3                       463                       460
  0.6349948556234983E+004   0.0000000000000000E+000                         3                         2                       475                       473
  0.6522496647778929E+004   0.0000000000000000E+000                         3                         2                       488                       486
  0.6722894254537165E+004   0.0000000000000000E+000                         3                         2                       503                       501
  0.6949320001123250E+004   0.0000000000000000E+000                         3                         2                       520                       518
  0.7149250685412032E+004   0.0000000000000000E+000                         3                         2                       535                       533
  0.7349603963625789E+004   0.0000000000000000E+000                         3                         2                       550                       548
  0.7522224173805063E+004   0.0000000000000000E+000                         3                         2                       563                       561
  0.7722614102707063E+004   0.0000000000000000E+000                         3                         2                       578                       576
  0.7974252781235583E+004   0.0000000000000000E+000                         3                         2                       597                       595
  0.8324401677648313E+004   0.0000000000000000E+000                         3                         1                       623                       622
  0.8523253345423616E+004   0.0000000000000000E+000                         3                         1                       638                       637
  0.8750309158792257E+004   0.0000000000000000E+000                         3                         1                       655                       654
  0.8976341286664341E+004   0.0000000000000000E+000                         3                         1                       672                       671
  0.9176596575531617E+004   0.0000000000000000E+000                         3                         1                       687                       686
  0.9376576689758602E+004   0.0000000000000000E+000                         3                         1                       702                       701
  0.9576139790441668E+004   0.0000000000000000E+000                         3                         1                       717                       716
  0.9803281736048186E+004   0.0000000000000000E+000                         3                         1                       734                       733
  0.9975896676138635E+004   0.0000000000000000E+000                         3                         1                       747                       746
  0.1017631730043563E+005   0.0000000000000000E+000                         3                         1                       762                       761
  0.1040246965610515E+005   0.0000000000000000E+000                         3                         1                       779                       778
  0.1060247816503539E+005   0.0000000000000000E+000                         3                         1                       794                       793
  0.1080247167436737E+005   0.0000000000000000E+000                         3                         1                       809                       808
  0.1097509859654565E+005   0.0000000000000000E+000                         3                         1                       822                       821
  0.1117546988828227E+005   0.0000000000000000E+000                         3                         1                       837                       836
  0.1142768801735196E+005   0.0000000000000000E+000                         3                         0                       855                       855
  0.1162789915283084E+005   0.0000000000000000E+000                         3                         0                       870                       870
  0.1185329774848753E+005   0.0000000000000000E+000                         3                         0                       887                       887
  0.1202662318915203E+005   0.0000000000000000E+000                         3                         0                       900                       900
  0.1227854719295367E+005   0.0000000000000000E+000                         3                         0                       919                       919
  0.1247839637511880E+005   0.0000000000000000E+000                         3                         0                       934                       934
  0.1267719084236012E+005   0.0000000000000000E+000                         3                         0                       949                       949
  0.1287689098485395E+005   0.0000000000000000E+000                         3                         0                       964                       964
  0.1312911229452853E+005   0.0000000000000000E+000                         3                         0                       983                       983
  0.1332905584548916E+005   0.0000000000000000E+000                         3                         0                       998                       998
  0.1355496613495239E+005   0.0000000000000000E+000                         3                         0                      1015                      1015
  0.1375480832608365E+005   0.0000000000000000E+000                         3                         0                      1030                      1030
  0.1392813469691426E+005   0.0000000000000000E+000                         3                         0                      1043                      1043
  0.1420749840523440E+005   0.0000000000000000E+000                         3                         0                      1064                      1064
  0.1440756537474102E+005   0.0000000000000000E+000                         3                         0                      1079                      1079
  0.1458018865553546E+005   0.0000000000000000E+000                         3                         0                      1092                      1092
  0.1478065043176891E+005   0.0000000000000000E+000                         3                         0                      1107                      1107
  0.1500655804945673E+005   0.0000000000000000E+000                         3                         0                      1124                      1124
  0.1520685106811947E+005   0.0000000000000000E+000                         3                         0                      1139                      1139
  0.1540658952853933E+005   0.0000000000000000E+000                         3                         0                      1154                      1154
  0.1557954456745391E+005   0.0000000000000000E+000                         3                         0                      1167                      1167
  0.1578000654108556E+005   0.0000000000000000E+000                         3                         0                      1182                      1182
  0.1605925442465490E+005   0.0000000000000000E+000                         3                         0                      1203                      1203
  0.1620635892602409E+005   0.0000000000000000E+000                         3                         0                      1214                      1214
  0.1645895666785943E+005   0.0000000000000000E+000                         3                         0                      1233                      1233
  0.1665935557883468E+005   0.0000000000000000E+000                         3                         0                      1248                      1248
  0.1683247078996392E+005   0.0000000000000000E+000                         3                         0                      1261                      1261
  0.1703207752266040E+005   0.0000000000000000E+000                         3                         0                      1276                      1276
  0.1723250067424924E+005   0.0000000000000000E+000                         3                         0                      1291                      1291
  0.1745840208996393E+005   0.0000000000000000E+000                         3                         0                      1308                      1308
  0.1765891850157100E+005   0.0000000000000000E+000                         3                         0                      1323                      1323
  0.1783176699600363E+005   0.0000000000000000E+000                         3                         0                      1336                      1336
  0.1803170228152717E+005   0.0000000000000000E+000                         3                         0                      1351                      1351
  0.1823192079855215E+005   0.0000000000000000E+000                         3                         0                      1366                      1366
  0.1851147569106833E+005   0.0000000000000000E+000                         3                         0                      1387                      1387
  0.1865848778426115E+005   0.0000000000000000E+000                         3                         0                      1398                      1398
  0.1888440805927744E+005   0.0000000000000000E+000                         3                         0                      1415                      1415
  0.1911162128310795E+005   0.0000000000000000E+000                         3                         0                      1432                      1432
  0.1928446232064472E+005   0.0000000000000000E+000                         3                         0                      1445                      1445
  0.1948447187221154E+005   0.0000000000000000E+000                         3                         0                      1460                      1460
  0.1968469171887899E+005   0.0000000000000000E+000                         3                         0                      1475                      1475
  0.1991082103243562E+005   0.0000000000000000E+000                         3                         0                      1492                      1492
  0.2011134511568043E+005   0.0000000000000000E+000                         3                         0                      1507                      1507
  0.2028407994356038E+005   0.0000000000000000E+000                         3                         0                      1520                      1520
  0.2051109549734874E+005   0.0000000000000000E+000                         3                         0                      1537                      1537
  0.2068436067982196E+005   0.0000000000000000E+000                         3                         0                      1550                      1550
  0.2088396525348524E+005   0.0000000000000000E+000                         3                         0                      1565                      1565
  0.2108450621493496E+005   0.0000000000000000E+000                         3                         0                      1580                      1580
  0.2136389109150171E+005   0.0000000000000000E+000                         3                         0                      1601                      1601
  0.2151104232730825E+005   0.0000000000000000E+000                         3                         0                      1612                      1612
  0.2176384581940535E+005   0.0000000000000000E+000                         3                         0                      1631                      1631
  0.2196423505275333E+005   0.0000000000000000E+000                         3                         0                      1646                      1646
  0.2216415886357807E+005   0.0000000000000000E+000                         3                         0                      1661                      1661
  0.2233716576554166E+005   0.0000000000000000E+000                         3                         0                      1674                      1674
  0.2253774866015905E+005   0.0000000000000000E+000                         3                         0                      1689                      1689
  0.2273717029428216E+005   0.0000000000000000E+000                         3                         0                      1704                      1704
  0.2293753661097712E+005   0.0000000000000000E+000                         3                         0                      1719                      1719
  0.2316406951792391E+005   0.0000000000000000E+000                         3                         0                      1736                      1736
  0.2336397847724067E+005   0.0000000000000000E+000                         3                         0                      1751                      1751
  0.2356440096567984E+005   0.0000000000000000E+000                         3                         0                      1766                      1766
  0.2376381143435070E+005   0.0000000000000000E+000                         3                         0                      1781                      1781
  0.2396437744988161E+005   0.0000000000000000E+000                         3                         0                      1796                      1796
  0.2413746992799750E+005   0.0000000000000000E+000                         3                         0                      1809                      1809
  0.2433732743290887E+005   0.0000000000000000E+000                         3                         0                      1824                      1824
  0.2453778561370435E+005   0.0000000000000000E+000                         3                         0                      1839                      1839
  0.2479058001604260E+005   0.0000000000000000E+000                         3                         0                      1858                      1858
  0.2493773292461575E+005   0.0000000000000000E+000                         3                         0                      1869                      1869
  0.2521721960091931E+005   0.0000000000000000E+000                         3                         0                      1890                      1890
  0.2541772167934710E+005   0.0000000000000000E+000                         3                         0                      1905                      1905
  0.2561749226706719E+005   0.0000000000000000E+000                         3                         0                      1920                      1920
  0.2579066605591035E+005   0.0000000000000000E+000                         3                         0                      1933                      1933
  0.2601781698922329E+005   0.0000000000000000E+000                         3                         0                      1950                      1950
  0.2619058684969780E+005   0.0000000000000000E+000                         3                         0                      1963                      1963
  0.2639105231015206E+005   0.0000000000000000E+000                         3                         0                      1978                      1978
  0.2659086409475800E+005   0.0000000000000000E+000                         3                         0                      1993                      1993
  0.2679073429886519E+005   0.0000000000000000E+000                         3                         0                      2008                      2008
  0.2699115256240715E+005   0.0000000000000000E+000                         3                         0                      2023                      2023
  0.2721724282319807E+005   0.0000000000000000E+000                         3                         0                      2040                      2040
  0.2741780525460058E+005   0.0000000000000000E+000                         3                         0                      2055                      2055
  0.2761731238705365E+005   0.0000000000000000E+000                         3                         0                      2070                      2070
  0.2781753104074731E+005   0.0000000000000000E+000                         3                         0                      2085                      2085
  0.2799104762494715E+005   0.0000000000000000E+000                         3                         0                      2098                      2098
  0.2819051255930362E+005   0.0000000000000000E+000                         3                         0                      2113                      2113
  0.2839105834208810E+005   0.0000000000000000E+000                         3                         0                      2128                      2128
  0.2867045837950704E+005   0.0000000000000000E+000                         3                         0                      2149                      2149
  0.2884426523559369E+005   0.0000000000000000E+000                         3                         0                      2162                      2162
  0.2907054134879895E+005   0.0000000000000000E+000                         3                         0                      2179                      2179
  0.2927067488867542E+005   0.0000000000000000E+000                         3                         0                      2194                      2194
  0.2947082317199178E+005   0.0000000000000000E+000                         3                         0                      2209                      2209
  0.2964366621200712E+005   0.0000000000000000E+000                         3                         0                      2222                      2222
  0.2984418551988823E+005   0.0000000000000000E+000                         3                         0                      2237                      2237
  0.3004373912058517E+005   0.0000000000000000E+000                         3                         0                      2252                      2252
  0.3024386277963124E+005   0.0000000000000000E+000                         3                         0                      2267                      2267
  0.3047057520533467E+005   0.0000000000000000E+000                         3                         0                      2284                      2284
  0.3067026973441939E+005   0.0000000000000000E+000                         3                         0                      2299                      2299
  0.3087073106292668E+005   0.0000000000000000E+000                         3                         0                      2314                      2314
  0.3104351515125877E+005   0.0000000000000000E+000                         3                         0                      2327                      2327
  0.3124380663761818E+005   0.0000000000000000E+000                         3                         0                      2342                      2342
  0.3144377049511064E+005   0.0000000000000000E+000                         3                         0                      2357                      2357
  0.3167020977816545E+005   0.0000000000000000E+000                         3                         0                      2374                      2374
  0.3184393343612334E+005   0.0000000000000000E+000                         3                         0                      2387                      2387
  0.3212339797740159E+005   0.0000000000000000E+000                         3                         0                      2408                      2408
  0.3232388637936474E+005   0.0000000000000000E+000                         3                         0                      2423                      2423
  0.3249670973512013E+005   0.0000000000000000E+000                         3                         0                      2436                      2436
  0.3269695505856089E+005   0.0000000000000000E+000                         3                         0                      2451                      2451
  0.3289700397381092E+005   0.0000000000000000E+000                         3                         0                      2466                      2466
  0.3309666047942680E+005   0.0000000000000000E+000                         3                         0                      2481                      2481
  0.3329716346914377E+005   0.0000000000000000E+000                         3                         0                      2496                      2496
  0.3352325870449091E+005   0.0000000000000000E+000                         3                         0                      2513                      2513
  0.3369699834917150E+005   0.0000000000000000E+000                         3                         0                      2526                      2526
  0.3392347091094129E+005   0.0000000000000000E+000                         3                         0                      2543                      2543
  0.3412346286365251E+005   0.0000000000000000E+000                         3                         0                      2558                      2558
  0.3432378823710100E+005   0.0000000000000000E+000                         3                         0                      2573                      2573
  0.3449662354562158E+005   0.0000000000000000E+000                         3                         0                      2586                      2586
  0.3472382005316638E+005   0.0000000000000000E+000                         3                         0                      2603                      2603
  0.3489688135111465E+005   0.0000000000000000E+000                         3                         0                      2616                      2616
  0.3509683457629284E+005   0.0000000000000000E+000                         3                         0                      2631                      2631
  0.3529720765529713E+005   0.0000000000000000E+000                         3                         0                      2646                      2646
  0.3557685217476765E+005   0.0000000000000000E+000                         3                         0                      2667                      2667
  0.3572394226406176E+005   0.0000000000000000E+000                         3                         0                      2678                      2678
  0.3597677065884493E+005   0.0000000000000000E+000                         3                         0                      2697                      2697
  0.3617726583196774E+005   0.0000000000000000E+000                         3                         0                      2712                      2712
  0.3637703679129630E+005   0.0000000000000000E+000                         3                         0                      2727                      2727
  0.3655029408491921E+005   0.0000000000000000E+000                         3                         0                      2740                      2740
  0.3677739611980040E+005   0.0000000000000000E+000                         3                         0                      2757                      2757
  0.3695026281059070E+005   0.0000000000000000E+000                         3                         0                      2770                      2770
  0.3715072502549041E+005   0.0000000000000000E+000                         3                         0                      2785                      2785
  0.3735057184427892E+005   0.0000000000000000E+000                         3                         0                      2800                      2800
  0.3755050910506200E+005   0.0000000000000000E+000                         3                         0                      2815                      2815
  0.3775091613526544E+005   0.0000000000000000E+000                         3                         0                      2830                      2830
  0.3797711913300207E+005   0.0000000000000000E+000                         3                         0                      2847                      2847
  0.3817766184982110E+005   0.0000000000000000E+000                         3                         0                      2862                      2862
  0.3837728883863828E+005   0.0000000000000000E+000                         3                         0                      2877                      2877
  0.3857749839964398E+005   0.0000000000000000E+000                         3                         0                      2892                      2892
  0.3877767763254754E+005   0.0000000000000000E+000                         3                         0                      2907                      2907
  0.3895063000183219E+005   0.0000000000000000E+000                         3                         0                      2920                      2920
  0.3917786244288069E+005   0.0000000000000000E+000                         3                         0                      2937                      2937
  0.3935084062402281E+005   0.0000000000000000E+000                         3                         0                      2950                      2950
  0.3955097558692518E+005   0.0000000000000000E+000                         3                         0                      2965                      2965
  0.3975121902808338E+005   0.0000000000000000E+000                         3                         0                      2980                      2980
  0.4000427328442664E+005   0.0000000000000000E+000                         3                         0                      2999                      2999
  0.4015135470098733E+005   0.0000000000000000E+000                         3                         0                      3010                      3010
  0.4043089705142943E+005   0.0000000000000000E+000                         3                         0                      3031                      3031
  0.4063141368061650E+005   0.0000000000000000E+000                         3                         0                      3046                      3046
  0.4083107873549496E+005   0.0000000000000000E+000                         3                         0                      3061                      3061
  0.4103122931854719E+005   0.0000000000000000E+000                         3                         0                      3076                      3076
  0.4123143504478371E+005   0.0000000000000000E+000                         3                         0                      3091                      3091
  0.4140436857979345E+005   0.0000000000000000E+000                         3                         0                      3104                      3104
  0.4160485979082529E+005   0.0000000000000000E+000                         3                         0                      3119                      3119
  0.4180456600447089E+005   0.0000000000000000E+000                         3                         0                      3134                      3134
  0.4200465169522050E+005   0.0000000000000000E+000                         3                         0                      3149                      3149
  0.4220489566145355E+005   0.0000000000000000E+000                         3                         0                      3164                      3164
  0.4243119092277683E+005   0.0000000000000000E+000                         3                         0                      3181                      3181
  0.4263166711625671E+005   0.0000000000000000E+000                         3                         0                      3196                      3196
  0.4283120541361624E+005   0.0000000000000000E+000                         3                         0                      3211                      3211
  0.4303153338590444E+005   0.0000000000000000E+000                         3                         0                      3226                      3226
  0.4323148578230695E+005   0.0000000000000000E+000                         3                         0                      3241                      3241
  0.4340456725922164E+005   0.0000000000000000E+000                         3                         0                      3254                      3254
  0.4360503747010496E+005   0.0000000000000000E+000                         3                         0                      3269                      3269
  0.4383121454360144E+005   0.0000000000000000E+000                         3                         0                      3286                      3286
  0.4400487381450104E+005   0.0000000000000000E+000                         3                         0                      3299                      3299
  0.4425800601665831E+005   0.0000000000000000E+000                         3                         0                      3318                      3318
  0.4448484407468169E+005   0.0000000000000000E+000                         3                         0                      3335                      3335
  0.4468486793674228E+005   0.0000000000000000E+000                         3                         0                      3350                      3350
  0.4485788222055329E+005   0.0000000000000000E+000                         3                         0                      3363                      3363
  0.4508501815781713E+005   0.0000000000000000E+000                         3                         0                      3380                      3380
  0.4525791981374701E+005   0.0000000000000000E+000                         3                         0                      3393                      3393
  0.4545813657480221E+005   0.0000000000000000E+000                         3                         0                      3408                      3408
  0.4565817296815933E+005   0.0000000000000000E+000                         3                         0                      3423                      3423
  0.4588460804636073E+005   0.0000000000000000E+000                         3                         0                      3440                      3440
  0.4605830674588386E+005   0.0000000000000000E+000                         3                         0                      3453                      3453
  0.4628447677040619E+005   0.0000000000000000E+000                         3                         0                      3470                      3470
  0.4648488789663069E+005   0.0000000000000000E+000                         3                         0                      3485                      3485
  0.4668462896128000E+005   0.0000000000000000E+000                         3                         0                      3500                      3500
  0.4688463358323032E+005   0.0000000000000000E+000                         3                         0                      3515                      3515
  0.4708487538171278E+005   0.0000000000000000E+000                         3                         0                      3530                      3530
  0.4725778005266706E+005   0.0000000000000000E+000                         3                         0                      3543                      3543
  0.4745818473946241E+005   0.0000000000000000E+000                         3                         0                      3558                      3558
  0.4771114667189241E+005   0.0000000000000000E+000                         3                         0                      3577                      3577
  0.4791142923497409E+005   0.0000000000000000E+000                         3                         0                      3592                      3592
  0.4813797905933193E+005   0.0000000000000000E+000                         3                         0                      3609                      3609
  0.4833792739903971E+005   0.0000000000000000E+000                         3                         0                      3624                      3624
  0.4853823143116368E+005   0.0000000000000000E+000                         3                         0                      3639                      3639
  0.4871114220634119E+005   0.0000000000000000E+000                         3                         0                      3652                      3652
  0.4891151781888108E+005   0.0000000000000000E+000                         3                         0                      3667                      3667
  0.4911137242340333E+005   0.0000000000000000E+000                         3                         0                      3682                      3682
  0.4931130351306017E+005   0.0000000000000000E+000                         3                         0                      3697                      3697
  0.4951163724041134E+005   0.0000000000000000E+000                         3                         0                      3712                      3712
  0.4973789644877290E+005   0.0000000000000000E+000                         3                         0                      3729                      3729
  0.4991165053846774E+005   0.0000000000000000E+000                         3                         0                      3742                      3742
